iteration,cost,l1_n1_w0,l1_n1_w1,l1_n1_w2,l1_n2_w0,l1_n2_w1,l1_n2_w2,l2_n1_w0,l2_n1_w1,l2_n1_w2
2232,0.0217,1.5607306,3.2682433,2.8968923,-1.374727,-3.2041342,-3.038895,1.5607306,-4.448102,4.4812174
2233,0.0217,1.5608195,3.2684634,2.8971674,-1.3748639,-3.2043386,-3.0391643,1.5608195,-4.4487314,4.481841
2234,0.0217,1.5609084,3.2686832,2.8974423,-1.3750006,-3.2045426,-3.0394335,1.5609084,-4.449361,4.482465
2235,0.0217,1.5609972,3.268903,2.897717,-1.3751372,-3.2047465,-3.0397027,1.5609972,-4.44999,4.483088
2236,0.0216,1.561086,3.2691226,2.8979914,-1.3752737,-3.2049503,-3.0399716,1.561086,-4.4506183,4.483711
2237,0.0216,1.5611748,3.269342,2.8982656,-1.3754101,-3.205154,-3.0402403,1.5611748,-4.4512463,4.484333
2238,0.0216,1.5612634,3.2695613,2.8985398,-1.3755463,-3.2053576,-3.0405087,1.5612634,-4.451874,4.484955
2239,0.0216,1.561352,3.2697804,2.8988137,-1.3756825,-3.205561,-3.040777,1.561352,-4.452501,4.485576
2240,0.0216,1.5614406,3.2699993,2.8990874,-1.3758186,-3.205764,-3.041045,1.5614406,-4.453128,4.4861975
2241,0.0216,1.561529,3.2702181,2.899361,-1.3759546,-3.2059672,-3.0413127,1.561529,-4.4537544,4.4868183
2242,0.0216,1.5616175,3.2704368,2.8996341,-1.3760905,-3.20617,-3.0415804,1.5616175,-4.4543805,4.4874387
2243,0.0215,1.5617058,3.2706552,2.899907,-1.3762263,-3.206373,-3.041848,1.5617058,-4.455006,4.4880586
2244,0.0215,1.5617942,3.2708735,2.9001799,-1.376362,-3.2065756,-3.0421152,1.5617942,-4.4556313,4.488678
2245,0.0215,1.5618824,3.2710917,2.9004524,-1.3764975,-3.206778,-3.0423822,1.5618824,-4.456256,4.4892974
2246,0.0215,1.5619706,3.2713096,2.9007246,-1.3766329,-3.2069805,-3.042649,1.5619706,-4.4568806,4.4899163
2247,0.0215,1.5620588,3.2715275,2.900997,-1.3767682,-3.2071826,-3.0429156,1.5620588,-4.4575047,4.490535
2248,0.0215,1.5621469,3.2717452,2.901269,-1.3769035,-3.2073848,-3.043182,1.5621469,-4.4581285,4.491153
2249,0.0215,1.562235,3.2719626,2.9015408,-1.3770387,-3.2075868,-3.0434482,1.562235,-4.4587517,4.4917703
2250,0.0214,1.562323,3.27218,2.9018123,-1.3771738,-3.2077885,-3.0437143,1.562323,-4.4593744,4.4923873
2251,0.0214,1.562411,3.2723973,2.9020836,-1.3773087,-3.2079902,-3.0439801,1.562411,-4.459997,4.4930043
2252,0.0214,1.5624988,3.2726142,2.9023547,-1.3774436,-3.2081916,-3.0442457,1.5624988,-4.4606194,4.493621
2253,0.0214,1.5625867,3.2728312,2.9026256,-1.3775783,-3.208393,-3.044511,1.5625867,-4.4612412,4.494237
2254,0.0214,1.5626744,3.273048,2.9028962,-1.3777128,-3.2085943,-3.0447762,1.5626744,-4.4618626,4.4948525
2255,0.0214,1.5627621,3.2732646,2.9031668,-1.3778473,-3.2087953,-3.0450413,1.5627621,-4.4624834,4.4954677
2256,0.0214,1.5628498,3.2734811,2.9034371,-1.3779817,-3.2089963,-3.0453062,1.5628498,-4.4631042,4.496083
2257,0.0213,1.5629374,3.2736974,2.9037073,-1.378116,-3.209197,-3.0455709,1.5629374,-4.4637246,4.4966974
2258,0.0213,1.5630249,3.2739136,2.9039772,-1.3782502,-3.2093978,-3.0458353,1.5630249,-4.4643445,4.4973116
2259,0.0213,1.5631124,3.2741296,2.9042468,-1.3783844,-3.2095983,-3.0460994,1.5631124,-4.464964,4.4979253
2260,0.0213,1.5631998,3.2743454,2.9045162,-1.3785183,-3.2097986,-3.0463634,1.5631998,-4.465583,4.4985385
2261,0.0213,1.5632871,3.2745612,2.9047854,-1.3786522,-3.2099988,-3.046627,1.5632871,-4.4662013,4.4991517
2262,0.0213,1.5633744,3.2747767,2.9050546,-1.378786,-3.2101989,-3.0468907,1.5633744,-4.46682,4.4997644
2263,0.0213,1.5634617,3.274992,2.9053235,-1.3789196,-3.210399,-3.0471542,1.5634617,-4.4674377,4.5003767
2264,0.0212,1.5635488,3.2752073,2.9055922,-1.3790532,-3.2105987,-3.0474174,1.5635488,-4.4680552,4.5009885
2265,0.0212,1.563636,3.2754223,2.9058607,-1.3791867,-3.2107983,-3.0476804,1.563636,-4.4686723,4.5016
2266,0.0212,1.563723,3.2756371,2.906129,-1.3793201,-3.2109978,-3.047943,1.563723,-4.469289,4.502211
2267,0.0212,1.56381,3.275852,2.9063969,-1.3794534,-3.2111971,-3.0482056,1.56381,-4.4699054,4.502822
2268,0.0212,1.5638969,3.2760665,2.9066646,-1.3795866,-3.2113965,-3.048468,1.5638969,-4.4705215,4.5034323
2269,0.0212,1.5639838,3.276281,2.9069324,-1.3797196,-3.2115955,-3.0487304,1.5639838,-4.471137,4.504042
2270,0.0212,1.5640706,3.2764955,2.9071999,-1.3798525,-3.2117944,-3.0489924,1.5640706,-4.471752,4.5046515
2271,0.0211,1.5641574,3.2767096,2.9074671,-1.3799855,-3.2119932,-3.0492542,1.5641574,-4.472367,4.505261
2272,0.0211,1.5642442,3.2769237,2.9077342,-1.3801183,-3.2121918,-3.0495157,1.5642442,-4.4729815,4.50587
2273,0.0211,1.5643308,3.2771375,2.908001,-1.3802509,-3.2123904,-3.0497773,1.5643308,-4.4735956,4.5064783
2274,0.0211,1.5644175,3.2773511,2.9082675,-1.3803835,-3.2125888,-3.0500386,1.5644175,-4.4742093,4.5070863
2275,0.0211,1.564504,3.2775648,2.9085338,-1.3805159,-3.2127872,-3.0502996,1.564504,-4.4748225,4.507694
2276,0.0211,1.5645906,3.2777781,2.9088001,-1.3806483,-3.2129853,-3.0505605,1.5645906,-4.4754357,4.5083013
2277,0.0211,1.564677,3.2779913,2.9090662,-1.3807805,-3.2131832,-3.050821,1.564677,-4.4760485,4.5089083
2278,0.021,1.5647634,3.2782044,2.909332,-1.3809127,-3.213381,-3.0510814,1.5647634,-4.4766607,4.509515
2279,0.021,1.5648497,3.2784173,2.9095976,-1.3810447,-3.2135787,-3.0513418,1.5648497,-4.4772725,4.510121
2280,0.021,1.564936,3.2786303,2.909863,-1.3811767,-3.2137764,-3.051602,1.564936,-4.477884,4.510727
2281,0.021,1.5650222,3.278843,2.910128,-1.3813086,-3.2139738,-3.0518618,1.5650222,-4.478495,4.5113325
2282,0.021,1.5651084,3.2790554,2.9103932,-1.3814403,-3.2141712,-3.0521214,1.5651084,-4.479106,4.5119376
2283,0.021,1.5651945,3.2792678,2.9106581,-1.3815719,-3.2143683,-3.0523808,1.5651945,-4.4797163,4.5125422
2284,0.021,1.5652806,3.27948,2.9109228,-1.3817035,-3.2145653,-3.0526402,1.5652806,-4.480326,4.5131464
2285,0.021,1.5653665,3.279692,2.9111872,-1.381835,-3.2147622,-3.0528994,1.5653665,-4.4809356,4.5137506
2286,0.0209,1.5654525,3.279904,2.9114513,-1.3819664,-3.214959,-3.0531583,1.5654525,-4.481545,4.514354
2287,0.0209,1.5655384,3.2801156,2.9117153,-1.3820976,-3.2151556,-3.053417,1.5655384,-4.482154,4.5149574
2288,0.0209,1.5656242,3.2803273,2.9119792,-1.3822287,-3.215352,-3.0536754,1.5656242,-4.4827623,4.51556
2289,0.0209,1.5657101,3.2805388,2.912243,-1.3823597,-3.2155485,-3.0539339,1.5657101,-4.4833703,4.516163
2290,0.0209,1.5657958,3.28075,2.9125063,-1.3824908,-3.2157447,-3.054192,1.5657958,-4.4839783,4.516765
2291,0.0209,1.5658815,3.2809613,2.9127696,-1.3826216,-3.2159407,-3.05445,1.5658815,-4.484586,4.517367
2292,0.0209,1.5659671,3.2811723,2.9130325,-1.3827524,-3.2161367,-3.0547078,1.5659671,-4.485193,4.517968
2293,0.0208,1.5660527,3.281383,2.9132953,-1.3828831,-3.2163324,-3.0549653,1.5660527,-4.4857993,4.518569
2294,0.0208,1.5661381,3.2815938,2.913558,-1.3830136,-3.2165282,-3.0552227,1.5661381,-4.4864054,4.51917
2295,0.0208,1.5662236,3.2818043,2.9138205,-1.383144,-3.2167237,-3.05548,1.5662236,-4.4870114,4.51977
2296,0.0208,1.566309,3.2820148,2.9140828,-1.3832744,-3.2169192,-3.055737,1.566309,-4.487617,4.52037
2297,0.0208,1.5663943,3.2822251,2.9143448,-1.3834047,-3.2171144,-3.0559938,1.5663943,-4.488222,4.5209694
2298,0.0208,1.5664796,3.2824352,2.9146066,-1.3835349,-3.2173095,-3.0562503,1.5664796,-4.4888268,4.521569
2299,0.0208,1.5665648,3.2826452,2.914868,-1.383665,-3.2175045,-3.0565069,1.5665648,-4.4894314,4.5221677
2300,0.0208,1.56665,3.282855,2.9151297,-1.3837949,-3.2176993,-3.0567632,1.56665,-4.4900355,4.522766
2301,0.0207,1.5667351,3.2830648,2.915391,-1.3839247,-3.217894,-3.0570192,1.5667351,-4.490639,4.523364
2302,0.0207,1.5668203,3.2832744,2.915652,-1.3840545,-3.2180886,-3.057275,1.5668203,-4.4912424,4.523962
2303,0.0207,1.5669053,3.2834837,2.9159129,-1.3841842,-3.2182832,-3.0575306,1.5669053,-4.4918456,4.5245595
2304,0.0207,1.5669903,3.283693,2.9161735,-1.3843138,-3.2184775,-3.0577862,1.5669903,-4.4924483,4.5251565
2305,0.0207,1.5670751,3.2839022,2.916434,-1.3844433,-3.2186716,-3.0580416,1.5670751,-4.4930506,4.525753
2306,0.0207,1.56716,3.284111,2.9166944,-1.3845726,-3.2188656,-3.0582967,1.56716,-4.4936523,4.5263495
2307,0.0207,1.5672448,3.2843199,2.9169545,-1.384702,-3.2190595,-3.0585515,1.5672448,-4.494254,4.5269456
2308,0.0206,1.5673295,3.2845285,2.9172144,-1.3848312,-3.2192533,-3.0588062,1.5673295,-4.4948554,4.527541
2309,0.0206,1.5674142,3.284737,2.917474,-1.3849603,-3.219447,-3.0590608,1.5674142,-4.495456,4.5281363
2310,0.0206,1.5674988,3.2849455,2.9177337,-1.3850893,-3.2196405,-3.0593152,1.5674988,-4.4960566,4.5287313
2311,0.0206,1.5675834,3.2851536,2.917993,-1.3852181,-3.2198339,-3.0595694,1.5675834,-4.4966564,4.529326
2312,0.0206,1.567668,3.2853618,2.9182522,-1.385347,-3.2200272,-3.0598233,1.567668,-4.4972563,4.52992
2313,0.0206,1.5677525,3.2855697,2.9185112,-1.3854758,-3.2202203,-3.0600772,1.5677525,-4.4978557,4.530514
2314,0.0206,1.5678369,3.2857776,2.9187698,-1.3856044,-3.2204132,-3.0603309,1.5678369,-4.4984546,4.5311074
2315,0.0206,1.5679213,3.2859852,2.9190285,-1.3857329,-3.220606,-3.0605843,1.5679213,-4.499053,4.5317006
2316,0.0205,1.5680056,3.2861927,2.919287,-1.3858613,-3.2207987,-3.0608375,1.5680056,-4.4996514,4.5322933
2317,0.0205,1.5680898,3.2864,2.9195452,-1.3859897,-3.2209914,-3.0610905,1.5680898,-4.5002494,4.5328856
2318,0.0205,1.568174,3.2866073,2.9198031,-1.3861179,-3.2211838,-3.0613434,1.568174,-4.500847,4.533478
2319,0.0205,1.5682582,3.2868145,2.9200609,-1.3862461,-3.2213762,-3.0615962,1.5682582,-4.501444,4.5340695
2320,0.0205,1.5683423,3.2870214,2.9203186,-1.3863741,-3.2215683,-3.0618486,1.5683423,-4.502041,4.534661
2321,0.0205,1.5684264,3.287228,2.920576,-1.386502,-3.2217605,-3.062101,1.5684264,-4.5026374,4.5352516
2322,0.0205,1.5685104,3.2874348,2.9208333,-1.3866299,-3.2219524,-3.0623531,1.5685104,-4.5032334,4.5358424
2323,0.0204,1.5685943,3.2876413,2.9210904,-1.3867577,-3.2221444,-3.0626051,1.5685943,-4.503829,4.5364327
2324,0.0204,1.5686783,3.2878478,2.9213471,-1.3868854,-3.222336,-3.062857,1.5686783,-4.5044246,4.5370226
2325,0.0204,1.5687621,3.288054,2.921604,-1.387013,-3.2225275,-3.0631084,1.5687621,-4.5050197,4.537612
2326,0.0204,1.5688459,3.28826,2.9218605,-1.3871404,-3.222719,-3.0633597,1.5688459,-4.5056143,4.5382013
2327,0.0204,1.5689296,3.288466,2.9221168,-1.3872678,-3.2229102,-3.063611,1.5689296,-4.5062084,4.53879
2328,0.0204,1.5690132,3.2886717,2.9223728,-1.3873951,-3.2231014,-3.063862,1.5690132,-4.5068026,4.5393786
2329,0.0204,1.5690969,3.2888775,2.9226286,-1.3875223,-3.2232924,-3.064113,1.5690969,-4.507396,4.5399666
2330,0.0204,1.5691805,3.289083,2.9228845,-1.3876494,-3.2234833,-3.0643635,1.5691805,-4.5079894,4.5405545
2331,0.0203,1.569264,3.2892885,2.92314,-1.3877764,-3.223674,-3.064614,1.569264,-4.5085826,4.541142
2332,0.0203,1.5693475,3.2894938,2.9233954,-1.3879033,-3.2238648,-3.0648644,1.5693475,-4.5091753,4.541729
2333,0.0203,1.569431,3.2896988,2.9236505,-1.3880302,-3.2240553,-3.0651145,1.569431,-4.5097675,4.5423155
2334,0.0203,1.5695143,3.2899039,2.9239056,-1.3881569,-3.2242458,-3.0653644,1.5695143,-4.5103593,4.542902
2335,0.0203,1.5695976,3.2901087,2.9241605,-1.3882835,-3.224436,-3.0656142,1.5695976,-4.510951,4.543488
2336,0.0203,1.5696808,3.2903135,2.924415,-1.3884101,-3.224626,-3.0658638,1.5696808,-4.5115423,4.5440736
2337,0.0203,1.569764,3.290518,2.9246695,-1.3885366,-3.224816,-3.0661132,1.569764,-4.512133,4.5446587
2338,0.0203,1.5698472,3.2907224,2.9249237,-1.3886629,-3.2250059,-3.0663624,1.5698472,-4.5127234,4.5452437
2339,0.0202,1.5699303,3.2909267,2.9251778,-1.3887892,-3.2251956,-3.0666115,1.5699303,-4.513314,4.5458283
2340,0.0202,1.5700134,3.2911308,2.9254317,-1.3889153,-3.2253852,-3.0668604,1.5700134,-4.5139036,4.5464125
2341,0.0202,1.5700964,3.2913349,2.9256854,-1.3890414,-3.2255747,-3.067109,1.5700964,-4.514493,4.5469966
2342,0.0202,1.5701793,3.2915387,2.9259388,-1.3891674,-3.225764,-3.0673575,1.5701793,-4.515082,4.5475802
2343,0.0202,1.5702622,3.2917426,2.9261923,-1.3892933,-3.2259533,-3.067606,1.5702622,-4.515671,4.5481634
2344,0.0202,1.570345,3.2919462,2.9264455,-1.3894191,-3.2261424,-3.0678542,1.570345,-4.516259,4.548746
2345,0.0202,1.5704279,3.2921495,2.9266984,-1.3895448,-3.2263315,-3.0681021,1.5704279,-4.516847,4.549329
2346,0.0202,1.5705106,3.292353,2.9269512,-1.3896705,-3.2265203,-3.0683498,1.5705106,-4.517435,4.549911
2347,0.0201,1.5705934,3.292556,2.9272037,-1.389796,-3.2267091,-3.0685976,1.5705934,-4.5180225,4.550493
2348,0.0201,1.570676,3.2927592,2.9274561,-1.3899214,-3.2268977,-3.068845,1.570676,-4.5186095,4.551074
2349,0.0201,1.5707586,3.292962,2.9277084,-1.3900467,-3.2270863,-3.0690923,1.5707586,-4.519196,4.5516553
2350,0.0201,1.5708411,3.2931647,2.9279604,-1.390172,-3.2272747,-3.0693393,1.5708411,-4.5197825,4.552236
2351,0.0201,1.5709236,3.2933674,2.9282122,-1.3902972,-3.227463,-3.0695863,1.5709236,-4.5203686,4.5528164
2352,0.0201,1.5710061,3.2935698,2.928464,-1.3904222,-3.2276511,-3.069833,1.5710061,-4.520954,4.5533967
2353,0.0201,1.5710884,3.2937722,2.9287155,-1.3905472,-3.227839,-3.0700796,1.5710884,-4.521539,4.5539765
2354,0.0201,1.5711708,3.2939744,2.9289668,-1.3906721,-3.2280269,-3.0703259,1.5711708,-4.5221243,4.554556
2355,0.02,1.5712531,3.2941766,2.9292178,-1.3907969,-3.2282145,-3.0705721,1.5712531,-4.522709,4.555135
2356,0.02,1.5713353,3.2943785,2.9294689,-1.3909216,-3.2284021,-3.0708182,1.5713353,-4.523293,4.5557137
2357,0.02,1.5714175,3.2945802,2.9297197,-1.3910462,-3.2285895,-3.071064,1.5714175,-4.523877,4.556292
2358,0.02,1.5714996,3.294782,2.9299703,-1.3911707,-3.228777,-3.0713098,1.5714996,-4.524461,4.55687
2359,0.02,1.5715817,3.2949834,2.9302206,-1.3912952,-3.228964,-3.0715554,1.5715817,-4.525044,4.557448
2360,0.02,1.5716637,3.2951849,2.930471,-1.3914195,-3.2291512,-3.0718007,1.5716637,-4.5256267,4.5580254
2361,0.02,1.5717458,3.295386,2.930721,-1.3915437,-3.2293382,-3.0720458,1.5717458,-4.5262094,4.5586023
2362,0.02,1.5718277,3.2955873,2.930971,-1.391668,-3.229525,-3.072291,1.5718277,-4.5267916,4.559179
2363,0.0199,1.5719095,3.2957883,2.9312205,-1.391792,-3.2297118,-3.0725358,1.5719095,-4.5273733,4.5597553
2364,0.0199,1.5719913,3.2959893,2.9314702,-1.391916,-3.2298985,-3.0727804,1.5719913,-4.527955,4.5603313
2365,0.0199,1.5720731,3.29619,2.9317195,-1.3920399,-3.230085,-3.0730247,1.5720731,-4.5285363,4.560907
2366,0.0199,1.5721549,3.2963905,2.9319687,-1.3921638,-3.2302713,-3.0732691,1.5721549,-4.529117,4.5614824
2367,0.0199,1.5722365,3.296591,2.9322176,-1.3922875,-3.2304575,-3.0735133,1.5722365,-4.5296974,4.5620575
2368,0.0199,1.5723182,3.2967913,2.9324665,-1.3924111,-3.2306437,-3.0737572,1.5723182,-4.5302777,4.562632
2369,0.0199,1.5723997,3.2969916,2.9327152,-1.3925346,-3.2308297,-3.074001,1.5723997,-4.5308576,4.5632067
2370,0.0199,1.5724813,3.2971916,2.9329636,-1.3926581,-3.2310157,-3.0742447,1.5724813,-4.531437,4.563781
2371,0.0198,1.5725627,3.2973917,2.9332118,-1.3927815,-3.2312014,-3.0744882,1.5725627,-4.5320163,4.5643544
2372,0.0198,1.5726441,3.2975914,2.93346,-1.3929048,-3.2313871,-3.0747313,1.5726441,-4.532595,4.5649276
2373,0.0198,1.5727255,3.297791,2.933708,-1.3930279,-3.2315726,-3.0749745,1.5727255,-4.5331736,4.5655007
2374,0.0198,1.5728068,3.2979906,2.9339557,-1.393151,-3.231758,-3.0752175,1.5728068,-4.5337515,4.5660734
2375,0.0198,1.5728881,3.2981899,2.9342031,-1.3932741,-3.2319434,-3.0754602,1.5728881,-4.5343294,4.5666456
2376,0.0198,1.5729693,3.2983892,2.9344506,-1.393397,-3.2321286,-3.0757027,1.5729693,-4.534907,4.567218
2377,0.0198,1.5730505,3.2985883,2.9346979,-1.3935198,-3.2323136,-3.0759451,1.5730505,-4.535484,4.5677896
2378,0.0198,1.5731317,3.2987874,2.9349449,-1.3936425,-3.2324986,-3.0761874,1.5731317,-4.536061,4.568361
2379,0.0197,1.5732127,3.2989862,2.9351916,-1.3937652,-3.2326834,-3.0764294,1.5732127,-4.5366373,4.568932
2380,0.0197,1.5732938,3.299185,2.9354384,-1.3938878,-3.2328682,-3.0766714,1.5732938,-4.5372133,4.569503
2381,0.0197,1.5733747,3.2993836,2.935685,-1.3940102,-3.2330527,-3.076913,1.5733747,-4.5377893,4.570073
2382,0.0197,1.5734557,3.299582,2.9359312,-1.3941326,-3.233237,-3.0771546,1.5734557,-4.538365,4.570643
2383,0.0197,1.5735365,3.2997804,2.9361775,-1.3942549,-3.2334213,-3.077396,1.5735365,-4.53894,4.571213
2384,0.0197,1.5736173,3.2999785,2.9364235,-1.3943771,-3.2336054,-3.0776372,1.5736173,-4.5395145,4.571782
2385,0.0197,1.5736982,3.3001766,2.9366693,-1.3944992,-3.2337894,-3.0778782,1.5736982,-4.540089,4.572351
2386,0.0197,1.5737789,3.3003745,2.936915,-1.3946213,-3.2339733,-3.078119,1.5737789,-4.5406632,4.57292
2387,0.0196,1.5738596,3.3005724,2.9371605,-1.3947432,-3.234157,-3.0783598,1.5738596,-4.541237,4.573488
2388,0.0196,1.5739402,3.30077,2.9374058,-1.394865,-3.2343407,-3.0786004,1.5739402,-4.5418105,4.574056
2389,0.0196,1.5740207,3.3009677,2.937651,-1.3949869,-3.2345243,-3.0788407,1.5740207,-4.5423837,4.574624
2390,0.0196,1.5741013,3.301165,2.9378958,-1.3951086,-3.2347076,-3.079081,1.5741013,-4.5429564,4.5751915
2391,0.0196,1.5741818,3.3013625,2.9381406,-1.3952302,-3.234891,-3.0793211,1.5741818,-4.543529,4.5757585
2392,0.0196,1.5742623,3.3015597,2.9383852,-1.3953516,-3.235074,-3.079561,1.5742623,-4.544101,4.5763254
2393,0.0196,1.5743426,3.3017566,2.9386296,-1.3954731,-3.2352571,-3.0798006,1.5743426,-4.544673,4.576892
2394,0.0196,1.574423,3.3019536,2.938874,-1.3955945,-3.23544,-3.0800402,1.574423,-4.5452447,4.577458
2395,0.0196,1.5745033,3.3021502,2.9391181,-1.3957157,-3.235623,-3.0802796,1.5745033,-4.545816,4.578024
2396,0.0195,1.5745835,3.302347,2.939362,-1.3958368,-3.2358055,-3.0805187,1.5745835,-4.5463867,4.5785894
2397,0.0195,1.5746638,3.3025434,2.9396057,-1.395958,-3.2359881,-3.0807579,1.5746638,-4.546957,4.5791545
2398,0.0195,1.5747439,3.3027399,2.9398494,-1.396079,-3.2361705,-3.0809968,1.5747439,-4.5475273,4.579719
2399,0.0195,1.574824,3.302936,2.9400928,-1.3961998,-3.236353,-3.0812354,1.574824,-4.548097,4.5802836
2400,0.0195,1.574904,3.3031323,2.940336,-1.3963207,-3.236535,-3.081474,1.574904,-4.5486665,4.5808477
2401,0.0195,1.574984,3.3033283,2.940579,-1.3964415,-3.2367172,-3.0817125,1.574984,-4.549236,4.5814114
2402,0.0195,1.575064,3.3035243,2.940822,-1.3965621,-3.2368991,-3.0819507,1.575064,-4.5498047,4.581975
2403,0.0195,1.5751438,3.30372,2.9410646,-1.3966826,-3.237081,-3.0821886,1.5751438,-4.550373,4.582538
2404,0.0194,1.5752237,3.3039155,2.941307,-1.3968031,-3.2372627,-3.0824265,1.5752237,-4.5509415,4.583101
2405,0.0194,1.5753034,3.304111,2.9415495,-1.3969235,-3.2374444,-3.0826643,1.5753034,-4.5515094,4.5836635
2406,0.0194,1.5753832,3.3043063,2.9417918,-1.3970438,-3.2376258,-3.0829017,1.5753832,-4.552077,4.5842257
2407,0.0194,1.5754629,3.3045015,2.9420338,-1.3971641,-3.2378073,-3.0831392,1.5754629,-4.5526443,4.5847874
2408,0.0194,1.5755426,3.3046966,2.9422758,-1.3972843,-3.2379887,-3.0833764,1.5755426,-4.553211,4.585349
2409,0.0194,1.5756222,3.3048916,2.9425175,-1.3974043,-3.23817,-3.0836134,1.5756222,-4.5537777,4.5859103
2410,0.0194,1.5757017,3.3050864,2.942759,-1.3975242,-3.238351,-3.0838504,1.5757017,-4.554344,4.586471
2411,0.0194,1.5757812,3.3052812,2.9430003,-1.3976442,-3.238532,-3.0840871,1.5757812,-4.55491,4.587032
2412,0.0194,1.5758607,3.3054757,2.9432416,-1.397764,-3.238713,-3.0843236,1.5758607,-4.5554757,4.587592
2413,0.0193,1.5759401,3.3056703,2.9434826,-1.3978837,-3.2388937,-3.0845602,1.5759401,-4.5560412,4.588152
2414,0.0193,1.5760195,3.3058646,2.9437234,-1.3980033,-3.2390745,-3.0847964,1.5760195,-4.5566063,4.5887117
2415,0.0193,1.5760988,3.306059,2.9439642,-1.3981229,-3.239255,-3.0850325,1.5760988,-4.557171,4.589271
2416,0.0193,1.5761781,3.306253,2.9442048,-1.3982424,-3.2394354,-3.0852685,1.5761781,-4.5577354,4.58983
2417,0.0193,1.5762573,3.306447,2.9444451,-1.3983618,-3.2396157,-3.0855043,1.5762573,-4.5582995,4.590389
2418,0.0193,1.5763365,3.3066409,2.9446852,-1.3984811,-3.239796,-3.0857399,1.5763365,-4.558863,4.590947
2419,0.0193,1.5764157,3.3068345,2.9449253,-1.3986003,-3.239976,-3.0859752,1.5764157,-4.559427,4.591505
2420,0.0193,1.5764947,3.307028,2.9451652,-1.3987194,-3.240156,-3.0862105,1.5764947,-4.55999,4.592063
2421,0.0192,1.5765737,3.3072214,2.9454048,-1.3988385,-3.2403357,-3.0864456,1.5765737,-4.5605526,4.5926204
2422,0.0192,1.5766528,3.3074148,2.9456444,-1.3989575,-3.2405155,-3.0866804,1.5766528,-4.5611153,4.5931773
2423,0.0192,1.5767317,3.307608,2.9458838,-1.3990763,-3.240695,-3.0869153,1.5767317,-4.5616775,4.5937343
2424,0.0192,1.5768106,3.307801,2.946123,-1.3991952,-3.2408745,-3.0871499,1.5768106,-4.562239,4.5942907
2425,0.0192,1.5768894,3.307994,2.946362,-1.3993139,-3.2410538,-3.0873842,1.5768894,-4.562801,4.5948467
2426,0.0192,1.5769682,3.3081868,2.946601,-1.3994325,-3.241233,-3.0876186,1.5769682,-4.563362,4.5954027
2427,0.0192,1.577047,3.3083794,2.9468396,-1.3995512,-3.2414122,-3.0878527,1.577047,-4.563923,4.595958
2428,0.0192,1.5771257,3.308572,2.9470782,-1.3996696,-3.2415912,-3.0880866,1.5771257,-4.5644836,4.5965133
2429,0.0192,1.5772043,3.3087645,2.9473166,-1.399788,-3.24177,-3.0883205,1.5772043,-4.565044,4.5970683
2430,0.0191,1.5772829,3.3089569,2.9475548,-1.3999064,-3.2419488,-3.0885541,1.5772829,-4.5656037,4.597623
2431,0.0191,1.5773615,3.309149,2.9477928,-1.4000247,-3.2421274,-3.0887876,1.5773615,-4.5661635,4.598177
2432,0.0191,1.57744,3.3093412,2.9480307,-1.4001428,-3.242306,-3.089021,1.57744,-4.566723,4.598731
2433,0.0191,1.5775185,3.309533,2.9482684,-1.4002608,-3.2424843,-3.0892541,1.5775185,-4.5672817,4.5992846
2434,0.0191,1.5775969,3.309725,2.9485059,-1.4003788,-3.2426627,-3.089487,1.5775969,-4.5678406,4.599838
2435,0.0191,1.5776753,3.3099167,2.9487433,-1.4004967,-3.2428408,-3.08972,1.5776753,-4.568399,4.600391
2436,0.0191,1.5777537,3.3101084,2.9489806,-1.4006145,-3.2430189,-3.0899527,1.5777537,-4.568957,4.6009436
2437,0.0191,1.577832,3.3102999,2.9492176,-1.4007323,-3.243197,-3.0901852,1.577832,-4.5695148,4.6014957
2438,0.0191,1.5779102,3.3104913,2.9494545,-1.4008499,-3.2433748,-3.0904176,1.5779102,-4.570072,4.602048
2439,0.019,1.5779884,3.3106825,2.9496913,-1.4009675,-3.2435527,-3.0906498,1.5779884,-4.570629,4.6025996
2440,0.019,1.5780666,3.3108737,2.9499278,-1.401085,-3.2437303,-3.0908818,1.5780666,-4.571186,4.6031513
2441,0.019,1.5781447,3.3110647,2.9501643,-1.4012024,-3.243908,-3.0911138,1.5781447,-4.5717425,4.6037025
2442,0.019,1.5782228,3.3112557,2.9504006,-1.4013197,-3.2440853,-3.0913455,1.5782228,-4.5722985,4.6042533
2443,0.019,1.5783007,3.3114464,2.9506366,-1.401437,-3.2442627,-3.091577,1.5783007,-4.5728545,4.604804
2444,0.019,1.5783787,3.311637,2.9508727,-1.4015542,-3.2444398,-3.0918086,1.5783787,-4.57341,4.6053543
2445,0.019,1.5784566,3.3118274,2.9511085,-1.4016713,-3.244617,-3.0920398,1.5784566,-4.573965,4.605904
2446,0.019,1.5785345,3.3120177,2.951344,-1.4017884,-3.244794,-3.0922709,1.5785345,-4.57452,4.606454
2447,0.019,1.5786123,3.312208,2.9515796,-1.4019053,-3.2449708,-3.0925019,1.5786123,-4.5750747,4.607003
2448,0.0189,1.57869,3.312398,2.951815,-1.4020221,-3.2451475,-3.0927327,1.57869,-4.5756288,4.607552
2449,0.0189,1.5787678,3.312588,2.95205,-1.402139,-3.2453241,-3.0929635,1.5787678,-4.576183,4.608101
