iteration,cost,l1_n1_w0,l1_n1_w1,l1_n1_w2,l1_n2_w0,l1_n2_w1,l1_n2_w2,l2_n1_w0,l2_n1_w1,l2_n1_w2
184,0.6923,0.0056606606,-0.13060105,-0.886374,-0.08304374,0.5004506,0.4621503,0.0056606606,-0.71471334,0.84111655
185,0.6923,0.0057112225,-0.13084671,-0.886559,-0.08350623,0.5005031,0.46222356,0.0057112225,-0.7147143,0.84112006
186,0.6923,0.0057619284,-0.13109227,-0.8867443,-0.08396879,0.50055575,0.46229732,0.0057619284,-0.71471536,0.8411239
187,0.6923,0.0058127786,-0.13133772,-0.88693,-0.084431425,0.5006085,0.4623716,0.0058127786,-0.71471655,0.841128
188,0.6923,0.0058637713,-0.13158306,-0.88711596,-0.084894136,0.5006614,0.46244636,0.0058637713,-0.7147178,0.84113246
189,0.6923,0.0059149074,-0.1318283,-0.8873022,-0.08535693,0.50071436,0.46252167,0.0059149074,-0.7147192,0.84113723
190,0.6923,0.005966188,-0.13207342,-0.88748884,-0.085819796,0.5007674,0.4625975,0.005966188,-0.71472067,0.8411423
191,0.6923,0.0060176114,-0.13231844,-0.88767576,-0.086282745,0.5008206,0.4626738,0.0060176114,-0.7147223,0.84114766
192,0.6923,0.006069178,-0.13256335,-0.88786304,-0.08674577,0.50087386,0.46275064,0.006069178,-0.714724,0.8411533
193,0.6923,0.006120889,-0.13280816,-0.8880506,-0.087208875,0.50092727,0.46282798,0.006120889,-0.71472585,0.8411593
194,0.6923,0.006172743,-0.13305287,-0.88823855,-0.08767206,0.5009808,0.46290582,0.006172743,-0.7147278,0.84116554
195,0.6923,0.0062247394,-0.13329747,-0.8884268,-0.08813533,0.50103444,0.4629842,0.0062247394,-0.7147299,0.8411721
196,0.6923,0.006276879,-0.13354197,-0.88861537,-0.08859868,0.50108814,0.4630631,0.006276879,-0.7147321,0.841179
197,0.6923,0.006329161,-0.13378635,-0.88880426,-0.08906211,0.50114197,0.46314248,0.006329161,-0.71473444,0.8411862
198,0.6923,0.006381587,-0.13403063,-0.8889935,-0.089525625,0.5011959,0.46322238,0.006381587,-0.7147369,0.84119374
199,0.6923,0.006434156,-0.1342748,-0.88918304,-0.08998922,0.50124997,0.4633028,0.006434156,-0.71473944,0.84120154
200,0.6923,0.006486867,-0.13451888,-0.88937294,-0.0904529,0.50130415,0.4633837,0.006486867,-0.7147421,0.84120965
201,0.6923,0.006539721,-0.13476285,-0.88956314,-0.09091666,0.50135845,0.46346512,0.006539721,-0.7147449,0.84121805
