iteration,cost,l1_n1_w0,l1_n1_w1,l1_n1_w2,l1_n2_w0,l1_n2_w1,l1_n2_w2,l2_n1_w0,l2_n1_w1,l2_n1_w2
2574,0.0078,1.1745151,-2.4231293,2.5250978,1.196659,2.5077972,-2.4544787,1.1745151,-3.0809667,-3.0780878
2575,0.0078,1.1746048,-2.4233234,2.525286,1.1967437,2.507988,-2.4546673,1.1746048,-3.0813375,-3.078458
2576,0.0078,1.1746944,-2.4235172,2.525474,1.1968284,2.5081785,-2.4548557,1.1746944,-3.081708,-3.078828
2577,0.0078,1.174784,-2.4237108,2.525662,1.196913,2.508369,-2.455044,1.174784,-3.0820782,-3.079198
2578,0.0078,1.1748734,-2.4239044,2.5258496,1.1969975,2.5085592,-2.4552321,1.1748734,-3.0824482,-3.0795674
2579,0.0078,1.1749628,-2.4240978,2.5260372,1.197082,2.5087495,-2.4554203,1.1749628,-3.082818,-3.0799367
2580,0.0078,1.175052,-2.4242911,2.5262246,1.1971664,2.5089395,-2.4556081,1.175052,-3.0831876,-3.0803058
2581,0.0077,1.1751413,-2.4244843,2.526412,1.1972508,2.5091293,-2.4557958,1.1751413,-3.083557,-3.0806746
2582,0.0077,1.1752305,-2.4246771,2.5265992,1.1973351,2.509319,-2.4559834,1.1752305,-3.083926,-3.0810432
2583,0.0077,1.1753197,-2.42487,2.526786,1.1974193,2.5095086,-2.4561708,1.1753197,-3.0842948,-3.0814116
2584,0.0077,1.1754087,-2.4250627,2.526973,1.1975034,2.5096982,-2.4563582,1.1754087,-3.0846634,-3.0817797
2585,0.0077,1.1754978,-2.4252553,2.5271597,1.1975875,2.5098875,-2.4565454,1.1754978,-3.0850317,-3.0821476
2586,0.0077,1.1755867,-2.4254477,2.5273464,1.1976715,2.5100765,-2.4567325,1.1755867,-3.0853999,-3.0825152
2587,0.0077,1.1756756,-2.4256399,2.5275328,1.1977555,2.5102656,-2.4569194,1.1756756,-3.0857677,-3.0828826
2588,0.0077,1.1757644,-2.425832,2.5277193,1.1978394,2.5104544,-2.457106,1.1757644,-3.0861354,-3.0832498
2589,0.0077,1.1758531,-2.426024,2.5279055,1.1979232,2.5106432,-2.4572928,1.1758531,-3.0865028,-3.0836167
2590,0.0077,1.1759418,-2.426216,2.5280914,1.198007,2.5108318,-2.4574792,1.1759418,-3.08687,-3.0839834
2591,0.0077,1.1760304,-2.4264076,2.5282774,1.1980907,2.5110204,-2.4576657,1.1760304,-3.087237,-3.0843499
2592,0.0077,1.176119,-2.426599,2.5284631,1.1981744,2.5112088,-2.457852,1.176119,-3.0876036,-3.084716
2593,0.0077,1.1762074,-2.4267905,2.5286489,1.1982579,2.511397,-2.458038,1.1762074,-3.08797,-3.085082
2594,0.0077,1.1762959,-2.4269817,2.5288343,1.1983415,2.511585,-2.458224,1.1762959,-3.0883362,-3.0854478
2595,0.0077,1.1763842,-2.427173,2.5290198,1.1984249,2.5117729,-2.4584098,1.1763842,-3.0887022,-3.0858133
2596,0.0077,1.1764725,-2.4273639,2.529205,1.1985084,2.5119607,-2.4585955,1.1764725,-3.089068,-3.0861785
2597,0.0077,1.1765608,-2.4275546,2.52939,1.1985917,2.5121484,-2.458781,1.1765608,-3.0894334,-3.0865436
2598,0.0077,1.176649,-2.4277453,2.529575,1.198675,2.512336,-2.4589665,1.176649,-3.0897987,-3.0869083
2599,0.0076,1.1767371,-2.4279358,2.52976,1.1987582,2.5125234,-2.4591517,1.1767371,-3.0901637,-3.087273
2600,0.0076,1.1768252,-2.4281263,2.5299447,1.1988415,2.5127106,-2.459337,1.1768252,-3.0905285,-3.0876372
2601,0.0076,1.1769131,-2.4283166,2.5301292,1.1989245,2.5128977,-2.459522,1.1769131,-3.090893,-3.0880013
2602,0.0076,1.177001,-2.4285069,2.5303137,1.1990076,2.5130847,-2.4597068,1.177001,-3.0912573,-3.088365
2603,0.0076,1.1770889,-2.4286969,2.530498,1.1990906,2.5132716,-2.4598916,1.1770889,-3.0916214,-3.0887287
2604,0.0076,1.1771766,-2.4288867,2.5306823,1.1991736,2.5134583,-2.460076,1.1771766,-3.0919852,-3.089092
2605,0.0076,1.1772643,-2.4290764,2.5308664,1.1992565,2.513645,-2.4602606,1.1772643,-3.0923488,-3.0894551
2606,0.0076,1.177352,-2.429266,2.5310502,1.1993394,2.5138314,-2.460445,1.177352,-3.0927122,-3.089818
2607,0.0076,1.1774396,-2.4294555,2.531234,1.1994222,2.5140176,-2.4606292,1.1774396,-3.0930753,-3.0901806
2608,0.0076,1.1775271,-2.4296448,2.5314176,1.199505,2.5142038,-2.4608133,1.1775271,-3.0934381,-3.090543
2609,0.0076,1.1776146,-2.429834,2.5316012,1.1995877,2.5143898,-2.460997,1.1776146,-3.0938008,-3.0909052
2610,0.0076,1.177702,-2.430023,2.5317845,1.1996703,2.5145757,-2.461181,1.177702,-3.0941632,-3.091267
2611,0.0076,1.1777893,-2.4302118,2.5319679,1.1997529,2.5147614,-2.4613645,1.1777893,-3.0945253,-3.0916288
2612,0.0076,1.1778766,-2.4304006,2.532151,1.1998354,2.5149472,-2.461548,1.1778766,-3.0948873,-3.0919902
2613,0.0076,1.1779639,-2.4305892,2.532334,1.1999179,2.5151327,-2.4617314,1.1779639,-3.095249,-3.0923514
2614,0.0076,1.178051,-2.4307778,2.532517,1.2000003,2.515318,-2.4619148,1.178051,-3.0956104,-3.0927124
2615,0.0076,1.1781381,-2.4309661,2.5326996,1.2000827,2.5155032,-2.462098,1.1781381,-3.0959716,-3.0930731
2616,0.0076,1.1782252,-2.4311543,2.5328822,1.2001649,2.5156882,-2.4622808,1.1782252,-3.0963326,-3.0934336
2617,0.0075,1.1783122,-2.4313424,2.5330646,1.2002472,2.5158732,-2.4624636,1.1783122,-3.0966933,-3.0937939
2618,0.0075,1.1783991,-2.4315302,2.533247,1.2003293,2.516058,-2.4626462,1.1783991,-3.0970538,-3.094154
2619,0.0075,1.1784859,-2.431718,2.5334291,1.2004114,2.5162427,-2.4628289,1.1784859,-3.097414,-3.0945137
2620,0.0075,1.1785727,-2.4319057,2.5336113,1.2004935,2.5164273,-2.4630113,1.1785727,-3.097774,-3.0948734
2621,0.0075,1.1786593,-2.4320934,2.5337932,1.2005755,2.5166118,-2.4631937,1.1786593,-3.0981338,-3.095233
2622,0.0075,1.178746,-2.4322808,2.5339751,1.2006574,2.516796,-2.4633758,1.178746,-3.0984933,-3.0955923
2623,0.0075,1.1788325,-2.432468,2.5341568,1.2007393,2.5169802,-2.463558,1.1788325,-3.0988526,-3.0959513
2624,0.0075,1.1789191,-2.432655,2.5343382,1.200821,2.5171642,-2.4637399,1.1789191,-3.0992117,-3.0963101
2625,0.0075,1.1790055,-2.432842,2.5345197,1.2009028,2.517348,-2.4639218,1.1790055,-3.0995705,-3.0966687
2626,0.0075,1.1790919,-2.433029,2.5347009,1.2009845,2.5175319,-2.4641035,1.1790919,-3.099929,-3.097027
2627,0.0075,1.1791782,-2.4332156,2.534882,1.2010661,2.5177155,-2.464285,1.1791782,-3.1002874,-3.0973852
2628,0.0075,1.1792645,-2.4334023,2.535063,1.2011477,2.517899,-2.4644663,1.1792645,-3.1006455,-3.097743
2629,0.0075,1.1793507,-2.4335887,2.535244,1.2012292,2.5180824,-2.4646475,1.1793507,-3.1010034,-3.0981007
2630,0.0075,1.1794369,-2.433775,2.5354247,1.2013106,2.5182657,-2.4648287,1.1794369,-3.101361,-3.098458
2631,0.0075,1.179523,-2.4339612,2.5356054,1.201392,2.5184488,-2.4650097,1.179523,-3.1017184,-3.0988152
2632,0.0075,1.1796091,-2.4341471,2.535786,1.2014734,2.5186317,-2.4651906,1.1796091,-3.1020756,-3.099172
2633,0.0075,1.179695,-2.434333,2.5359664,1.2015547,2.5188146,-2.4653714,1.179695,-3.1024325,-3.0995288
2634,0.0075,1.179781,-2.4345188,2.5361466,1.201636,2.5189972,-2.465552,1.179781,-3.1027894,-3.0998852
2635,0.0074,1.1798668,-2.4347045,2.536327,1.2017171,2.5191798,-2.4657326,1.1798668,-3.103146,-3.1002414
2636,0.0074,1.1799526,-2.43489,2.536507,1.2017983,2.5193622,-2.4659128,1.1799526,-3.1035025,-3.1005974
2637,0.0074,1.1800383,-2.4350753,2.5366867,1.2018794,2.5195446,-2.466093,1.1800383,-3.1038587,-3.100953
2638,0.0074,1.180124,-2.4352605,2.5368664,1.2019604,2.5197268,-2.466273,1.180124,-3.1042147,-3.1013086
2639,0.0074,1.1802096,-2.4354455,2.537046,1.2020414,2.519909,-2.466453,1.1802096,-3.1045704,-3.1016638
2640,0.0074,1.1802952,-2.4356306,2.5372255,1.2021223,2.5200908,-2.4666328,1.1802952,-3.1049259,-3.1020188
2641,0.0074,1.1803807,-2.4358153,2.5374048,1.2022032,2.5202727,-2.4668126,1.1803807,-3.105281,-3.1023738
2642,0.0074,1.1804662,-2.436,2.537584,1.202284,2.5204544,-2.4669921,1.1804662,-3.1056361,-3.1027286
2643,0.0074,1.1805515,-2.4361846,2.537763,1.2023647,2.5206358,-2.4671717,1.1805515,-3.105991,-3.1030831
2644,0.0074,1.1806369,-2.4363692,2.5379422,1.2024454,2.5208173,-2.467351,1.1806369,-3.1063454,-3.1034374
2645,0.0074,1.1807221,-2.4365535,2.538121,1.202526,2.5209985,-2.4675303,1.1807221,-3.1066997,-3.1037915
2646,0.0074,1.1808074,-2.4367375,2.5382998,1.2026066,2.5211797,-2.4677093,1.1808074,-3.1070538,-3.1041453
2647,0.0074,1.1808925,-2.4369216,2.5384784,1.202687,2.5213606,-2.4678884,1.1808925,-3.1074076,-3.1044989
2648,0.0074,1.1809776,-2.4371054,2.538657,1.2027675,2.5215416,-2.4680672,1.1809776,-3.1077611,-3.1048522
2649,0.0074,1.1810626,-2.4372892,2.5388353,1.2028478,2.5217223,-2.4682457,1.1810626,-3.1081145,-3.1052053
2650,0.0074,1.1811476,-2.4374728,2.5390136,1.2029282,2.521903,-2.4684243,1.1811476,-3.1084676,-3.1055582
2651,0.0074,1.1812325,-2.4376564,2.5391917,1.2030085,2.5220835,-2.4686027,1.1812325,-3.1088207,-3.1059108
2652,0.0074,1.1813173,-2.4378397,2.5393696,1.2030888,2.522264,-2.468781,1.1813173,-3.1091735,-3.1062632
2653,0.0074,1.1814021,-2.438023,2.5395474,1.203169,2.5224442,-2.468959,1.1814021,-3.1095262,-3.1066153
2654,0.0074,1.1814868,-2.4382062,2.539725,1.2032491,2.5226245,-2.4691372,1.1814868,-3.1098785,-3.1069672
2655,0.0073,1.1815715,-2.438389,2.5399027,1.2033292,2.5228045,-2.469315,1.1815715,-3.1102307,-3.107319
2656,0.0073,1.1816561,-2.438572,2.54008,1.2034092,2.5229843,-2.469493,1.1816561,-3.1105826,-3.1076708
2657,0.0073,1.1817406,-2.4387546,2.5402575,1.2034892,2.523164,-2.4696705,1.1817406,-3.1109343,-3.1080222
2658,0.0073,1.1818252,-2.4389372,2.5404346,1.203569,2.5233436,-2.4698482,1.1818252,-3.1112857,-3.1083734
2659,0.0073,1.1819096,-2.4391196,2.5406117,1.2036489,2.523523,-2.4700255,1.1819096,-3.1116369,-3.1087244
2660,0.0073,1.181994,-2.439302,2.5407887,1.2037287,2.5237024,-2.470203,1.181994,-3.1119878,-3.109075
2661,0.0073,1.1820782,-2.4394841,2.5409656,1.2038084,2.5238817,-2.47038,1.1820782,-3.1123385,-3.1094255
2662,0.0073,1.1821625,-2.4396663,2.5411422,1.203888,2.5240607,-2.4705572,1.1821625,-3.112689,-3.1097758
2663,0.0073,1.1822467,-2.4398482,2.541319,1.2039677,2.5242398,-2.4707341,1.1822467,-3.1130393,-3.1101258
2664,0.0073,1.1823308,-2.44003,2.5414953,1.2040473,2.5244186,-2.470911,1.1823308,-3.1133895,-3.1104755
2665,0.0073,1.1824149,-2.4402118,2.5416718,1.2041268,2.5245974,-2.4710877,1.1824149,-3.1137395,-3.110825
2666,0.0073,1.1824989,-2.4403932,2.541848,1.2042063,2.524776,-2.4712641,1.1824989,-3.1140893,-3.1111743
2667,0.0073,1.1825829,-2.4405746,2.5420241,1.2042857,2.5249546,-2.4714406,1.1825829,-3.1144388,-3.1115236
2668,0.0073,1.1826668,-2.4407558,2.5422,1.2043651,2.525133,-2.4716167,1.1826668,-3.114788,-3.1118727
2669,0.0073,1.1827506,-2.440937,2.542376,1.2044444,2.5253112,-2.471793,1.1827506,-3.115137,-3.1122215
2670,0.0073,1.1828344,-2.441118,2.5425518,1.2045237,2.5254893,-2.471969,1.1828344,-3.115486,-3.11257
2671,0.0073,1.1829181,-2.441299,2.5427275,1.2046028,2.5256674,-2.4721448,1.1829181,-3.1158345,-3.1129184
2672,0.0073,1.1830018,-2.4414797,2.542903,1.204682,2.5258453,-2.4723206,1.1830018,-3.1161828,-3.1132665
2673,0.0073,1.1830853,-2.4416604,2.5430784,1.204761,2.526023,-2.4724963,1.1830853,-3.116531,-3.1136143
2674,0.0072,1.1831689,-2.441841,2.5432537,1.2048401,2.5262005,-2.4726717,1.1831689,-3.1168787,-3.113962
2675,0.0072,1.1832523,-2.4420214,2.543429,1.2049191,2.526378,-2.4728472,1.1832523,-3.1172264,-3.1143093
2676,0.0072,1.1833358,-2.4422016,2.543604,1.204998,2.5265553,-2.4730225,1.1833358,-3.117574,-3.1146564
2677,0.0072,1.1834191,-2.4423819,2.543779,1.2050769,2.5267324,-2.4731977,1.1834191,-3.1179214,-3.1150033
2678,0.0072,1.1835024,-2.4425619,2.5439537,1.2051557,2.5269096,-2.4733727,1.1835024,-3.1182685,-3.1153502
2679,0.0072,1.1835856,-2.4427419,2.5441282,1.2052345,2.5270865,-2.4735477,1.1835856,-3.1186154,-3.115697
2680,0.0072,1.1836689,-2.4429216,2.5443027,1.2053132,2.5272634,-2.4737225,1.1836689,-3.118962,-3.1160433
2681,0.0072,1.183752,-2.4431012,2.544477,1.2053919,2.52744,-2.4738972,1.183752,-3.1193085,-3.1163895
2682,0.0072,1.183835,-2.4432807,2.5446513,1.2054704,2.5276167,-2.4740717,1.183835,-3.1196547,-3.1167355
2683,0.0072,1.183918,-2.44346,2.5448253,1.205549,2.5277932,-2.4742463,1.183918,-3.1200006,-3.1170812
2684,0.0072,1.184001,-2.4436393,2.5449994,1.2056276,2.5279696,-2.4744205,1.184001,-3.1203463,-3.1174266
2685,0.0072,1.1840838,-2.4438183,2.5451732,1.205706,2.5281458,-2.4745948,1.1840838,-3.1206918,-3.1177719
2686,0.0072,1.1841667,-2.4439974,2.545347,1.2057844,2.528322,-2.4747689,1.1841667,-3.1210372,-3.1181169
2687,0.0072,1.1842495,-2.4441762,2.5455205,1.2058628,2.528498,-2.474943,1.1842495,-3.1213825,-3.1184618
2688,0.0072,1.1843323,-2.444355,2.545694,1.2059411,2.528674,-2.4751167,1.1843323,-3.1217275,-3.1188066
2689,0.0072,1.184415,-2.4445336,2.5458674,1.2060193,2.5288496,-2.4752905,1.184415,-3.1220722,-3.119151
2690,0.0072,1.1844976,-2.4447122,2.5460408,1.2060975,2.5290253,-2.475464,1.1844976,-3.1224167,-3.1194954
2691,0.0072,1.1845802,-2.4448905,2.5462139,1.2061756,2.5292008,-2.4756377,1.1845802,-3.122761,-3.1198394
2692,0.0072,1.1846627,-2.4450688,2.546387,1.2062536,2.5293763,-2.475811,1.1846627,-3.123105,-3.1201832
2693,0.0072,1.1847452,-2.445247,2.5465598,1.2063317,2.5295515,-2.4759843,1.1847452,-3.1234488,-3.1205268
2694,0.0071,1.1848276,-2.445425,2.5467327,1.2064097,2.5297267,-2.4761574,1.1848276,-3.1237924,-3.12087
2695,0.0071,1.1849099,-2.445603,2.5469053,1.2064877,2.5299017,-2.4763305,1.1849099,-3.124136,-3.1212132
2696,0.0071,1.1849922,-2.4457808,2.547078,1.2065655,2.5300767,-2.4765034,1.1849922,-3.1244793,-3.1215563
2697,0.0071,1.1850744,-2.4459584,2.5472503,1.2066433,2.5302515,-2.4766762,1.1850744,-3.1248224,-3.1218991
2698,0.0071,1.1851566,-2.446136,2.5474226,1.2067211,2.5304263,-2.4768488,1.1851566,-3.1251652,-3.1222417
2699,0.0071,1.1852387,-2.4463134,2.5475948,1.2067988,2.5306008,-2.4770215,1.1852387,-3.1255078,-3.122584
2700,0.0071,1.1853207,-2.4464908,2.547767,1.2068765,2.5307753,-2.4771938,1.1853207,-3.1258502,-3.1229262
2701,0.0071,1.1854028,-2.446668,2.5479388,1.2069541,2.5309496,-2.4773662,1.1854028,-3.1261923,-3.1232681
2702,0.0071,1.1854846,-2.4468448,2.5481107,1.2070317,2.5311239,-2.4775383,1.1854846,-3.1265342,-3.1236098
2703,0.0071,1.1855665,-2.4470217,2.5482824,1.2071092,2.531298,-2.4777105,1.1855665,-3.126876,-3.1239512
2704,0.0071,1.1856483,-2.4471984,2.548454,1.2071867,2.531472,-2.4778824,1.1856483,-3.1272178,-3.1242926
2705,0.0071,1.1857301,-2.447375,2.5486255,1.2072641,2.5316458,-2.4780543,1.1857301,-3.1275592,-3.1246338
2706,0.0071,1.1858119,-2.4475515,2.548797,1.2073414,2.5318196,-2.478226,1.1858119,-3.1279004,-3.1249747
2707,0.0071,1.1858935,-2.447728,2.5489683,1.2074187,2.5319932,-2.4783976,1.1858935,-3.1282413,-3.1253154
2708,0.0071,1.1859752,-2.447904,2.5491395,1.2074959,2.5321667,-2.478569,1.1859752,-3.128582,-3.125656
2709,0.0071,1.1860567,-2.4480803,2.5493107,1.2075732,2.53234,-2.4787405,1.1860567,-3.1289225,-3.125996
2710,0.0071,1.1861383,-2.4482563,2.5494816,1.2076503,2.5325134,-2.4789116,1.1861383,-3.1292627,-3.126336
2711,0.0071,1.1862197,-2.4484322,2.5496526,1.2077274,2.5326865,-2.4790828,1.1862197,-3.129603,-3.1266758
2712,0.0071,1.1863011,-2.448608,2.5498233,1.2078044,2.5328596,-2.4792538,1.1863011,-3.129943,-3.1270156
2713,0.0071,1.1863824,-2.4487836,2.549994,1.2078815,2.5330324,-2.4794247,1.1863824,-3.1302826,-3.127355
2714,0.0071,1.1864637,-2.448959,2.5501645,1.2079583,2.5332053,-2.4795954,1.1864637,-3.1306221,-3.1276944
2715,0.007,1.1865449,-2.4491346,2.550335,1.2080352,2.533378,-2.4797661,1.1865449,-3.1309614,-3.1280334
2716,0.007,1.1866261,-2.4493098,2.5505052,1.2081121,2.5335505,-2.4799366,1.1866261,-3.1313004,-3.1283722
2717,0.007,1.1867071,-2.449485,2.5506754,1.2081889,2.5337229,-2.480107,1.1867071,-3.1316392,-3.1287107
2718,0.007,1.1867882,-2.44966,2.5508454,1.2082657,2.5338953,-2.4802773,1.1867882,-3.1319778,-3.129049
2719,0.007,1.1868693,-2.449835,2.5510154,1.2083423,2.5340674,-2.4804475,1.1868693,-3.1323164,-3.1293874
2720,0.007,1.1869502,-2.4500098,2.5511851,1.208419,2.5342395,-2.4806175,1.1869502,-3.1326547,-3.1297255
2721,0.007,1.1870311,-2.4501846,2.551355,1.2084955,2.5344114,-2.4807875,1.1870311,-3.1329927,-3.1300633
2722,0.007,1.187112,-2.450359,2.5515244,1.208572,2.5345833,-2.4809573,1.187112,-3.1333306,-3.130401
2723,0.007,1.1871928,-2.4505336,2.551694,1.2086486,2.534755,-2.481127,1.1871928,-3.1336682,-3.1307383
2724,0.007,1.1872735,-2.450708,2.5518632,1.208725,2.5349267,-2.4812965,1.1872735,-3.1340055,-3.1310754
2725,0.007,1.1873542,-2.4508822,2.5520325,1.2088014,2.535098,-2.481466,1.1873542,-3.1343427,-3.1314123
2726,0.007,1.1874348,-2.4510562,2.5522015,1.2088777,2.5352695,-2.4816353,1.1874348,-3.1346798,-3.1317492
2727,0.007,1.1875154,-2.4512303,2.5523705,1.208954,2.5354407,-2.4818046,1.1875154,-3.1350167,-3.1320858
2728,0.007,1.1875958,-2.451404,2.5525393,1.2090303,2.5356119,-2.4819736,1.1875958,-3.1353533,-3.1324222
2729,0.007,1.1876763,-2.451578,2.5527081,1.2091064,2.5357828,-2.4821427,1.1876763,-3.1356897,-3.1327584
2730,0.007,1.1877568,-2.4517515,2.5528767,1.2091826,2.5359538,-2.4823115,1.1877568,-3.136026,-3.1330943
2731,0.007,1.1878371,-2.451925,2.5530453,1.2092587,2.5361245,-2.4824803,1.1878371,-3.1363618,-3.13343
2732,0.007,1.1879175,-2.4520984,2.5532136,1.2093347,2.5362952,-2.4826488,1.1879175,-3.1366978,-3.1337655
2733,0.007,1.1879977,-2.4522717,2.553382,1.2094107,2.5364656,-2.4828174,1.1879977,-3.1370335,-3.134101
2734,0.007,1.1880779,-2.4524448,2.55355,1.2094866,2.536636,-2.4829857,1.1880779,-3.137369,-3.1344361
2735,0.007,1.188158,-2.452618,2.553718,1.2095625,2.5368063,-2.483154,1.188158,-3.1377041,-3.134771
2736,0.0069,1.1882381,-2.4527907,2.5538862,1.2096384,2.5369766,-2.4833221,1.1882381,-3.138039,-3.1351058
2737,0.0069,1.1883181,-2.4529636,2.554054,1.2097142,2.5371466,-2.4834902,1.1883181,-3.1383739,-3.1354403
2738,0.0069,1.1883981,-2.4531362,2.5542219,1.2097899,2.5373166,-2.483658,1.1883981,-3.1387084,-3.1357746
2739,0.0069,1.188478,-2.4533088,2.5543895,1.2098656,2.5374863,-2.483826,1.188478,-3.1390429,-3.1361089
2740,0.0069,1.1885579,-2.4534812,2.554557,1.2099411,2.537656,-2.4839935,1.1885579,-3.139377,-3.136443
2741,0.0069,1.1886377,-2.4536536,2.5547245,1.2100167,2.5378258,-2.4841611,1.1886377,-3.1397111,-3.1367767
2742,0.0069,1.1887175,-2.4538257,2.5548918,1.2100923,2.5379953,-2.4843287,1.1887175,-3.140045,-3.1371102
2743,0.0069,1.1887972,-2.4539979,2.555059,1.2101678,2.5381649,-2.484496,1.1887972,-3.1403785,-3.1374435
2744,0.0069,1.1888769,-2.4541698,2.555226,1.2102432,2.5383341,-2.4846635,1.1888769,-3.1407118,-3.1377766
2745,0.0069,1.1889565,-2.4543417,2.555393,1.2103186,2.5385034,-2.4848306,1.1889565,-3.141045,-3.1381097
2746,0.0069,1.189036,-2.4545133,2.5555599,1.2103939,2.5386724,-2.4849977,1.189036,-3.1413782,-3.1384425
2747,0.0069,1.1891155,-2.454685,2.5557265,1.2104692,2.5388415,-2.4851646,1.1891155,-3.141711,-3.138775
2748,0.0069,1.1891949,-2.4548564,2.5558932,1.2105445,2.5390103,-2.4853315,1.1891949,-3.1420436,-3.1391075
2749,0.0069,1.1892743,-2.4550278,2.5560596,1.2106197,2.539179,-2.4854982,1.1892743,-3.142376,-3.1394396
2750,0.0069,1.1893537,-2.455199,2.556226,1.2106948,2.5393476,-2.4856648,1.1893537,-3.142708,-3.1397715
2751,0.0069,1.189433,-2.4553702,2.5563922,1.2107699,2.5395162,-2.4858313,1.189433,-3.1430402,-3.1401033
2752,0.0069,1.1895123,-2.4555411,2.5565584,1.210845,2.5396845,-2.4859977,1.1895123,-3.143372,-3.140435
2753,0.0069,1.1895914,-2.455712,2.5567245,1.21092,2.5398529,-2.4861639,1.1895914,-3.1437037,-3.1407664
2754,0.0069,1.1896706,-2.4558828,2.5568905,1.210995,2.540021,-2.48633,1.1896706,-3.144035,-3.1410975
2755,0.0069,1.1897496,-2.4560535,2.5570564,1.2110698,2.540189,-2.486496,1.1897496,-3.1443663,-3.1414285
2756,0.0069,1.1898286,-2.4562242,2.5572221,1.2111447,2.5403569,-2.486662,1.1898286,-3.1446972,-3.1417592
2757,0.0069,1.1899076,-2.4563947,2.5573878,1.2112194,2.5405247,-2.4868276,1.1899076,-3.145028,-3.1420898
2758,0.0068,1.1899865,-2.4565651,2.5575533,1.2112942,2.5406923,-2.4869933,1.1899865,-3.1453588,-3.1424203
2759,0.0068,1.1900654,-2.4567354,2.5577188,1.2113689,2.54086,-2.487159,1.1900654,-3.1456892,-3.1427505
2760,0.0068,1.1901442,-2.4569056,2.557884,1.2114435,2.5410275,-2.4873245,1.1901442,-3.1460195,-3.1430805
2761,0.0068,1.190223,-2.4570756,2.5580492,1.2115182,2.541195,-2.48749,1.190223,-3.1463494,-3.1434102
2762,0.0068,1.1903017,-2.4572456,2.5582142,1.2115927,2.5413623,-2.4876552,1.1903017,-3.1466792,-3.14374
2763,0.0068,1.1903803,-2.4574153,2.5583792,1.2116672,2.5415294,-2.4878204,1.1903803,-3.147009,-3.1440694
2764,0.0068,1.1904589,-2.457585,2.558544,1.2117417,2.5416965,-2.4879854,1.1904589,-3.1473384,-3.1443987
2765,0.0068,1.1905375,-2.4577546,2.5587087,1.2118161,2.5418634,-2.4881504,1.1905375,-3.1476676,-3.1447277
2766,0.0068,1.190616,-2.4579241,2.5588734,1.2118905,2.5420303,-2.488315,1.190616,-3.1479967,-3.1450565
2767,0.0068,1.1906945,-2.4580934,2.559038,1.2119647,2.542197,-2.4884799,1.1906945,-3.1483254,-3.1453853
2768,0.0068,1.1907729,-2.4582627,2.5592024,1.212039,2.5423636,-2.4886444,1.1907729,-3.1486542,-3.1457138
2769,0.0068,1.1908512,-2.4584317,2.5593667,1.2121133,2.54253,-2.4888089,1.1908512,-3.1489828,-3.146042
2770,0.0068,1.1909295,-2.4586008,2.559531,1.2121874,2.5426965,-2.4889731,1.1909295,-3.149311,-3.1463702
2771,0.0068,1.1910077,-2.4587696,2.559695,1.2122616,2.5428627,-2.4891374,1.1910077,-3.1496391,-3.146698
2772,0.0068,1.1910859,-2.4589384,2.559859,1.2123356,2.5430288,-2.4893017,1.1910859,-3.149967,-3.1470256
2773,0.0068,1.191164,-2.459107,2.5600228,1.2124096,2.5431948,-2.4894657,1.191164,-3.1502948,-3.1473532
2774,0.0068,1.1912421,-2.4592755,2.5601866,1.2124836,2.5433607,-2.4896297,1.1912421,-3.1506224,-3.1476805
2775,0.0068,1.1913202,-2.4594438,2.5603502,1.2125576,2.5435266,-2.4897935,1.1913202,-3.1509497,-3.1480076
2776,0.0068,1.1913981,-2.4596121,2.5605137,1.2126315,2.5436924,-2.4899573,1.1913981,-3.1512768,-3.1483345
2777,0.0068,1.1914761,-2.4597805,2.5606773,1.2127053,2.543858,-2.490121,1.1914761,-3.1516037,-3.1486611
2778,0.0068,1.191554,-2.4599485,2.5608406,1.212779,2.5440235,-2.4902844,1.191554,-3.1519303,-3.1489878
2779,0.0068,1.1916318,-2.4601166,2.561004,1.2128528,2.544189,-2.4904478,1.1916318,-3.152257,-3.1493142
2780,0.0067,1.1917095,-2.4602845,2.561167,1.2129265,2.5443542,-2.490611,1.1917095,-3.1525834,-3.1496403
2781,0.0067,1.1917872,-2.4604523,2.56133,1.2130002,2.5445194,-2.4907742,1.1917872,-3.1529095,-3.1499662
2782,0.0067,1.191865,-2.46062,2.561493,1.2130737,2.5446844,-2.4909372,1.191865,-3.1532354,-3.150292
2783,0.0067,1.1919426,-2.4607875,2.5616558,1.2131473,2.5448494,-2.4911,1.1919426,-3.153561,-3.1506176
2784,0.0067,1.1920202,-2.460955,2.5618184,1.2132208,2.5450141,-2.491263,1.1920202,-3.1538868,-3.150943
2785,0.0067,1.1920977,-2.4611223,2.561981,1.2132943,2.545179,-2.4914258,1.1920977,-3.1542122,-3.1512682
2786,0.0067,1.1921751,-2.4612894,2.5621433,1.2133677,2.5453436,-2.4915884,1.1921751,-3.1545374,-3.1515932
2787,0.0067,1.1922526,-2.4614565,2.5623057,1.213441,2.5455081,-2.491751,1.1922526,-3.1548624,-3.151918
2788,0.0067,1.19233,-2.4616234,2.562468,1.2135143,2.5456727,-2.4919133,1.19233,-3.1551871,-3.1522427
2789,0.0067,1.1924074,-2.4617903,2.5626302,1.2135876,2.545837,-2.4920757,1.1924074,-3.1555119,-3.1525671
2790,0.0067,1.1924846,-2.461957,2.5627923,1.2136608,2.5460012,-2.4922378,1.1924846,-3.1558363,-3.1528914
